comment,sentiment
商品不错店里提的但到店里一自提没有新年心愿礼盒而且店里有活动过多少减50我这网上买的没法参与我建议先打电话到店里问问看看那个购物方式更合适吧,0
下单元选的门店自提回来准备拿出来洗洗一看折的很厉害店员给烫了一下没一会又折的很厉害店里说白色的没货了只好换成黑色的了,0
我只能说无语我上周才买的衣服才一周不到就降价一百当时还说没得活动是最低价格居然还没得一周就降价了真是让人无语得很我还热情得嘿店里有个小姐姐为了完成网上销售在网上旗舰店下单在店里提货真是一点都不愉快作为这么多年的买主心都是凉凉的无语到不行对了这个衣服真心不太好价格未必会很钻毛毛毛都出来了想着是在重庆大学城U城天街买的去一趟麻烦就觉得很不舒服了这无意间看到还降价了真是让人觉得是坑爹的所以建议大家不要买买了就会觉得很亏而且真心很钻毛钻毛得很,0
自提的  在实体店免费改了一下裤脚  有点不自然   裤子粘毛严重   160  98刚好合适  弹力可以,0
不满意  去店里闲逛 周六早上一开门去的 挑了两件这衣服试试颜色 试衣间的小美女告诉我 这个在网上买便宜一半 划算 她自己也想买 说让我一会网店自提就成了 可以立刻拿走 结果我试完了 选好了 拿到前台 我说我在网站选好了自提你们帮我处理下 结果他们喊来了业务人员 那男的真是醉了 告诉我你等俩小时 我说为什么 你们告诉我的 让我自提 我选好了为啥要等俩小时 然后那男的一脸无奈的告诉我 那你现在可以排队结账 走柜台结账 我说你们店员告诉我的 网上自提当时拿走 你让我柜台结账折腾啥那 我真心无语了 他来句 你得等着 前面十多单那 等短信  我说你给我现在点接单不就有短信了吗 他来句那也得等着 前面有等19个小时的 还拿手机让我看 呵呵 还找到我拿单了 就是不给我点 你有多少单这跟我有关系吗 跟顾客说这些没用的 我把衣服给他 我说我就要这件 他说都一样的 我说我都拿好了试好了挑好了 不用你找货 你给我打单子就完事了 非不 让我等着等短信 等着柜台继续广播他 我真挺无语的 大家都不容易 这期间很多顾客看我俩那里说话 真心头一次碰见这样的工作人员 一直对优衣库的服务很满意 这次真心够了,0
全差评给的是购物体验——优衣库线下自提流程字数限制请看图片,0
很合身材质好线下提货很方便唯一的缺点就是有点掉色,0
先在网上拍的去店里看到了同款取消了订单重新拍的到店自提很快就拿到了挺方便比较薄里面有薄绒稍微有一点厚度的那种春末秋初可以穿没有味道大小合适网店的客服跟个摆设一样申请退款一天多了连点反应都没有转到人工也没有回话,0
很失望在济南高新万达优衣库门店店员告知网上下单选择自提送优惠券可以在门店消费当时告知没有金额限制隔天再去优衣库门店询问优惠券问题时又被告知网上下单金额满300才送优惠券,0
网上卖的实体店自提还贵退换货麻烦,0
如果和门店价格一样的话最好还是门店购买吧门店自提有点麻烦,0
身高155  体重92  买了s大了  肩膀那儿有点宽宽的  穿起来觉得压肩膀好累的只有我一个人嘛朋友门店自提来的   服务很不错  速度很快,0
真的无语在门店买单收银的小姐姐说店铺要冲网络店铺销量非要在网上下自提搞了半天浪费十几分钟,0
虽然结账的时候小姐姐有些粗心 没给我打开针 导致我出门的时候 爆响 巨尴尬 但是马上有人来跟我道歉啥的 服务态度依旧很好 而且我买的门店自提发现这个衣服不好看 想退掉 小姐姐也很配合 非常好,0
门店自提门店工作人员没录入电脑系统等了一段时间才拿到手,0
不能自提缺货快促销款少更新慢有些货款没有看到不够齐全其它都挺好的,0
门店提货拿着就走了没仔细检查回家一看内里有粉底液的痕迹客服爱理不理的差劲,0
在优衣库买衣服已经很多次了这次让我觉得不是很满意的是昨天买单时告知买满500可减免50所以当时只有买了四百多就拿多了件衣服凑满500再次去收银买单时才告知这个活动要在网上下单门店自取才能享受这优惠所以当时这边的店长说她用我的手机操作在操作一半的时候又告诉我其中有一条裤子在他们门店是显示没货的要我在网上下单后寄送到家里才可以最后我直接选择了没任何优惠直接购买门店直接取走真的是挺无语的觉得工作人员一开始也没有说清楚活动是怎样的然后买单前后都花费了半个小时的时间提倡网上下单购物是好的但起码要用好的方式吧像这样既浪费时间最后也没有享受到优惠让客户心里会觉得很不舒服的,0
夹克合身活动价合理两种颜色选择太少希望今后多出一些修身版服装另外需要说的是所谓网上下单实体店自提是否只是说说而已的噱头就跟所谓的免费扦裤边一样糊弄人因为我问了三四个店员几乎都说不清楚如何操作是否怕影响店内业绩不肯如实告知呢,0
还行吧就是店里负责提过的人员态度恶劣人不在给提货码也不行非要等到他来来了也就是提货码拍个照这么大牌真是要笑掉大牙了,0
自提太方便了就是线上的存货显示有问题显示没中号谁知到店里告诉我中号很多小号缺,0
辣鸡裤子味道超级大线下自提的打包好了没闻到回家一拿出来直接差点被呛死回去退还不够路费的,0
衣服比最薄那款厚一点带一点小绒毛淘宝打折实体店没有所以在淘宝下的单选了门店自提下单完后就收到提货码了其实凭这个券码就可以直接去取货了可是我连续问了两个工作人员都说要等再次收到确认短信后才能提货等了半个小时后问了第三个工作人员才告知我有提货码就可以了然后帮我确认了订单很快就处理好了,0
门店自提便宜很多 就是得等20分钟短信,0
吐槽一下到店里自取货改裤脚时等了45分钟还超时也没改好我也是无语了服务越来越差,0
挺好的门店自提比较方便不用等快递就是领口有个小洞没注意但是我看不影响就算了料子比较舒适洗了也不容易皱打折时候买比较划算,0
自提很方便建议顺便增加网上提前确定修改裤长的功能备注要改到几公分改完我再去自提就不用去店里自提完要改裤长还得等半个小时一个小时,0
很暖和线下自提很方便就是自提的时候没给小袋子第二天又回去向服务员要了一个,0
店内取货很方便在店里试好网上下单还有活动衣服很修身有点偏大比平时买小一码刚好,0
在实体店下的自提订单真的很喜欢这个围巾超级暖是羊毛的所以那天在店里试穿的感觉就是：我掉毛我起球我掉色我还不能总洗你买不买我：买哈哈哈毕竟是真的暖半夜两点的北京穿风衣冻的不行把它披在外面真是又温暖又好看哈哈哈刚拿回来的时候还是忍不住想洗一下就丢洗衣机里开了洗羊毛的功能简单转了转感觉还是有点用的也没洗坏但还是尽量别经常洗吧店员服务很好点个赞,0
门店不打折就在网上买了门店自提贴身穿挺舒服不过也没有介绍的会自发热那么夸张而且不得不要吐槽裆部设计居然不是Y形的穿上身确实也会出现评论中说的裤子有白白一片的样子,0
衣服合适颜色好看老顾客了基本都是在这买唯一令人不愉快的是明明网上下单门店自提有满500有50的券付款时问店员是否有优惠活动网上或者什么店员说没有我们就直接在店里买的,0
质量一如既往的好门店网络坏了只能付现金在淘宝上拍的到店自取,0
圆融广场门店自提刚开始等了我十分钟还没弄好好吧我姑娘在对面麦鲁小城玩我跟那边的男的说我等会儿再来过了一个小时又来了自提服务区没人忙可以理解我特么又等了10来分钟才来人我要的东西离我15米远让我核销条码我说我刚才已经核销过了和我说怎么不拿myG自提区没人你是让我爬进你们服务台去自提吗我想请问你们店有没有交接班制度客人有事走了不闻不问辣x鸡一共让我等了30分钟学学印象城优衣库好嘛自提不用5分钟,0
网上没有白色店里有我在网上下单买灰色的在店里提货是白色的晕,0
这款裤子吹爆去年买了三条今年外甥女来给她买条上学穿实用又美观店里看到的149淘宝129果断下单自提裤子好评就是自提速度好慢服务台等了好久,0
这掉的不是色是墨当薄外套穿的门店自提很方便,0
在店里取货 修裤长等了1小时50分钟 店员讲的是1小时 很差,0
还不错哦发货挺快的包装一般毛衣是薄款但是穿上挺暖和的到实体店看了买的两款衣服都有货不知道为什么选择门店自提时说是没有货只能选择邮寄两件的质量都不错毛衣的价格和实体店一样,0
不是第一次购买了经常门店自提这次投诉上海浦东长泰广场店在微信下单后门店自提今天晚上7点30左右去自提自提通道没有人问结账工作人员工作人员说要排队等待约过了3分钟左右工作人员要我去结账通道排队我想请问自提是不是为了顾客方便我的衣服明明已经打包好了高峰期为什么要去结账通道排队自提通道等于形同虚设五分给衣服服务扣两分,0
衣服很好看 就是有一点透 选了门店自提 真的效率蛮低的 还不如直接现场买方便,0
店内客人多店员明显不足告知店员要自提等很久无人处理上次要修改裤长告知已经排满不能将裤子留在店内排队修改还要下次再带过来才能修改合生汇店客流高店员及相对服务要到位才能跟的上其它优衣库店的服务质量,0
去自提的这个店服务员比较懈怠店员一直在埋怨同事没打提货单有点不耐烦店里的衣服也都摆的起球了以后还是选择网店发货吧,0
门店自提的时候为什么不可以拿自己选好尺码的衣服反而是服务人员重新帮忙拿这一点不满意是有差别吗,0
衣服很好这件衣服是去门店自提的时候一起买的负责门店自提的店员全程无笑脸态度不好在这家店的购物体验很不愉快,0
到店自提的优衣库的秋衣秋裤可以说是非常受欢迎了买完店里和天猫都降价了这款真是非常保暖也很舒服第一次体验到店自提满分了,0
我是门店提货的为什么店里有浅灰色和黑色却显示门店货源不足还有店里的员工素质真差,0
优衣库日本品牌值得信赖价格适中质量信得过又经常打折所以全身上下里里外外现在全是穿优衣库的门店自提非常有创意又非常方便对那些性子比较急顾客来说非常适合不过优衣库款式不够丰富尺寸细分不够很多裤子衣服尺寸都偏长总之优衣裤非常棒继续加油相信优衣库能够做得更好,0
服务太差问服务员一些自提的信息爱搭不搭的差评,0
薄还是很薄手感不是很满意夏天穿是ok的但是感觉质量不过关担心一洗就变形了然后就是无力吐槽的门店自提等待太久退换货也不见得很方便还要网上通过才可以太墨迹了不再爱了,0
东西挺好的第一次使用门店自提非常之不好用秋衣秋裤网上七天无理由退换货到门店就不行了,0
连帽卫衣这个桃红色异常难买网上149可是没有货只有l xl 找了好几个店发现才发现我的码然后店里是199好心的店员建议我网上下单自提只要货号一样就可以结果几乎所有的店铺都是写着缺货不缺货的店压根没有最后还是199买了只希望优衣库可以把基本款库存弄大一点又不是u系列别搞的和限量一样最后好多女生特别爱买小号的男装这也是导致难买的原因之一,0
在店里试的关键是不能自提货收到后与实体店不一样这件颜色稍暗,0
门店内没有提货流程提醒排队两次结果是叫的另外的工作人员来验证下次还是选择快递到家感觉退货比门店自提方便以下是好评模板不要看了下面都是废话因为本仙女很懒不想每个宝贝都写好评所以才模仿网友的好评模板但是这个宝贝不管是质量还是款式都是本仙女喜欢的如果不喜欢本仙女收到会很生气然后这个模板就会变成各种喋喋不体的吐槽自然不会撒下这个好评给各位淘友一个参考本宝贝还是极好的来自一位懒省事的只爱购物不爱写评论只想换积分的仙女,0
投诉该店万姓店长及门店提货女性员工要求电话郑重向我道歉并对该店员工及店长进行相应处理及处罚店长管理不善多名员工出言不逊我只是门店去提货却百般刁难不知道贵店这种服务是怎么培训出来的,0
门店自提   没注意检查  回来后发现 有别人试穿过的痕迹 以及灰尘,0
之前在实体店买过无钢圈无痕柔软穿起来很舒服穿紧身衣服很合适但是穿了一段时间以后慢慢就变松了承托力也几乎没有了这次看到有特价就赶紧先囤货留着夏天再穿还可以直接到实体店取货不用等快递很方便,0
四星给店是对今天201883门店自提的服务前两天在天猫买了短袖选择门店自提凭证一直核销不了不知道是核销的手机太卡还是网络太慢快十多分钟没有核销成功导致无法自提成功因为赶时间最后我选择退订天猫订单并在门店内重新购买衣服希望能给收银配备自提核销的手机能多一个备用因为期间我说能不能换一个手机核销他表示只有这一个是专门用来核销自提的今天的购物体验有点不愉快但好在喜欢衣服买到了 \n对于720日的门店服务我给满星,0
裤子不错这一会免邮一会收邮费一会又支持门店自提一会又不支持,0
梁远航 对于她的服务我看来是很满意的不过现在的自提服务区怎么越来越小了我记得我以前自提的时候是有沙发电视的结果这次过来体验是在前台落差还是有点大,0
门店自提很方便就是遇到个服务超级差评的服务员摊手想买一对送妈妈,0
"选的到店自提这家店的员工态度不敢恭维袋子用的是一般袋子说了一句马上怼回""袋子不是我装的""那谁来装呢要顾客自己装好吗明信片磨磨唧唧不想送说送了就不能退只能换我买衣服是为了退的吗旁边有位顾客要付款那收银员牛的上来就是""你就这一件""简直无语以后买衣服买一件就不用去了免得被人鄙视或者买衣服就不用去了生意太好人家都懒得搭理你幸好我不穿优衣库",0
挺好的优惠价149的时候买的然后选择去门店自提裤子很喜欢就是很担心松紧带被我穿久了拉松,0
还好买回来陪衣服的门店自提网购发货总是送不到家,0
试穿了一下超级薄超级紧 等降温穿看保不保暖门店自提的速度相比以慢了一点 晚上才发提货码来,0
垃圾保价险垃圾线上客服保价险只要是商品搞促销的降价都不赔那么保价险有什么意义还有千万别选自提直接去店里面买是30天无条件退换线上买自提只有7天,0
想着早点拿到手门店自提的遇到周六排队人太多还不如快递质量非常好这件给妈妈买的每天买的东西太多评价起来很麻烦才准备了这一段话第一句才是真正评价因为凑数太麻烦献上美诗一首请君欣赏：纤云弄巧飞星传恨银汉迢迢暗渡金风玉露一相逢便胜却人间无数柔情似水佳期如梦忍顾鹊桥归路两情若是久长时又岂在朝朝暮暮,0
傻了门店自提的居然不给发票龙湖积分没积上,0
服务人员主动服务意识不强 不能及时提供服务,0
选择的门店自提小哥哥很有耐心帮我调号但是旗舰店的客服真的就像机器人永远帮不到你不知道还要客服干什么一点用都没有,0
太修身了尤其是小腿扎得像秋裤难受希望出直筒宽松版第一次体验自提省了快递费亏了车费节省了两天等待的时间却花了一小时去提货没法评价好坏,0
门店提货手续繁琐,0
到店提货的商品并未记录在销售记录里希望以后不论是线上还是线下的订单都能有会员积分,0
优衣库购买品质就是店里的品质但是因为要去改裤脚所以最后还是没逃掉去店里问题在于一到这时候就用系统升级的理由不能到店自提故意这么设计的,0
纯棉的挺舒服店里试过了网上比较便宜只是不让自提了又等了两三天,0
网上活动价格79元实体店99在网上下单实体店自提有点厚度触屏灵敏度还可以但是接触面比较大有时候使用起来不方便也就骑车中划屏接个电话的功能吧,0
到店自提但遇到服务员说她没机器帮我消码之后直接消失了让我空等了5分钟没人搭理这服务每况愈下,0
去店里自提等提货等了很久,0
165cm 55kg m码刚好 l的话就会袖子长 宽松门店自取优惠期间使用了一下 取货流程有一点繁杂,0
我要投诉今天改店店员张月婷在两次买单时都是一种不耐烦的状态来与我交流第一次是我去换货是一套家居服我知道优衣库带包装的产品是不可以换货和退货的但我是买的家居服昨天在另外一家店买到他们店去退货她第一反应第一句话就是：只能给你换一次内衣本来就不能退换的第二次是我买了另外的衣服以及淘宝订单的取货她的同伴要她帮我提货她一直在和一位女性熟人说话一直没有理会我们让我等了大概十分钟左右才板着脸过来给我提货,0
讲道理 泰安的实体店自提服务体验感太差等了好久好久效率超级低,0
去年店里三个色都试过更喜欢这个棕色年前179买的黑灰冬季配靴子漂亮这次99拿下棕色正好春季穿虽自提色全码齐考虑到只需棕色以及来回时间车马费还是快递吧到手全新标牌没一丝褶皱比自提拿到试穿货还好满意,0
自提商品比较慢周末就需要等待更久了半天也不知道谁负责拿商品,0
门店取货很方便保暖效果很好但是袜口比较勒脚我已经是很瘦的脚了,0
山西临汾你们这里没法选临汾店为啥天猫旗舰店的东西没法在临汾店里自提差评明明店里货有很多差评微信人工一直忙电话人工又下班差评,0
希望推出更多的活动门店自提网上没货店里有货让人不大明白,0
门店自取的发现还有蓝色的立马换了更适合我衣服确实偏大一码试了L号像穿了个大布袋16559公斤M号刚刚好喜欢,0
到店自提的貌似是优衣库众多羽绒中比较显年轻的款哈哈质量很不错外面两个插手的袋子和内袋都是有拉链的打算12月初去北京穿的绿色很好看哦是墨绿色很特别鸭味是有点大不过我可以接受155 47买的中码小码也能穿不过怕里面穿多了会紧就买大一码中码穿了也不会臃肿,0
网上下单69门店自提然后自提回来发现原来店里才卖59,0
上身效果很好特别喜欢就是比较费劲去店里自提,0
买了俩件衣服  然后门店自取的  自取时试了一下   发现和另外要搭配的裙子不怎么搭然后实体店里貌似打折只要39元   瞬间感觉79买的好亏好亏好亏啊啊啊  然后就决定退掉了  弄了半天 申请操作错误   还好店员特别耐心人美  几个小哥哥教我申请客服介于  还把凭证給我弄好   最后都搞定了  临走时发现他家这件外套好好看呢   本想要乳白色的   可惜没了   匆匆试穿了一下粉色 感觉好少女啊  实物颜色更亮更好看,0
本来在网上下了单选择门店自提可是等了四十分钟短信还是没有过来无奈之下退掉在店里下单这样就不能享受30元代金券了挺遗憾的,0
作为优衣库的铁粉一如既往的支持唯一需要提高的就是门店自提服务明明有货在网上却下不了单,0
我是实体店提的没有吊牌叠成豆腐块装在一个小袋子里面打开一看比较薄不是纯棉的手感比较粗糙感觉不是很好35元买的价格优惠就懒得退了太麻烦了这件灰色的质量最差粗糙得很,0
温度太高 网店自提没有专门的点 好几次傻傻站在收银台没人搭理 希望改进,0
款式大方价格优惠我选的是到店自提需要提的是：我到店是直接去的收银台告诉我要找卖场工作人员随便哪个都行结果由卖场工作人员带到收银另外一边直接告知不是更好吗,0
可以但激励门店取货的10元券比较鸡肋,0
门店提货有点慢但是服务态度相当好小姐姐还耐心帮我网上下单领券后还能省五十下面就是废话了今日自拍咯巩固人生在世外婆说我是老婆婆哦婆婆说积极母亲节老婆婆里的旅客送牛肉粒,0
东西很好自提方便就是有的宝贝附近实体店有货网页上显示缺货希望能改进,0
衣服不错买了一下买了三件尺码不合适换货太心累门店自提也没有了心累,0
不遵循先来后到的收银原则顾客订单未处理完毕不经顾客允许擅自为后面顾客结账；2业务操作不熟悉对网络订单需店员主动操作更新订单一事毫无所知增加顾客等待时间不主动询问解决办法推脱责任；3服务态度不端正指出没有按顺序服务后没有道歉还心有不服只按自己以为的不当操作继续查找4服务全程不使用规范用语无任何说明进行不下去交接工作时没有服务转移的解释事后投诉当面理论时还丝毫没有知错悔改之心进行狡辩田家儒知道没看到工牌正面因投诉对象工牌背面朝前所以不知姓名简称员工a事件负责人田家儒工牌确认无误调查可确认员工a身份  事件过程：我是429优衣库app自提订单核销码已发但430日下午5点多到店之后有一件不想要选择其中一件退货然后5:30分左右去自提时员工a为我服务输入核销码提示错误后知需新核销码以为需等待发送新码发送延迟我操作手机等待时员工a高声招呼支付宝订单可来她这里结账随后在我旁边排了一队要支付宝结账的顾客核销码没发过来之前她没有任何等待说明直接去帮旁边顾客结账我默认等待没有质问后我app查找订单信息发现需重新发码才有了新核销码叫她过来帮我结账她过来操作时后面顾客结账结到一半也有问题向她询问她又扭头帮那位顾客操作把我晾一边我说你应该按先来后到的办事流程为我结完了再接待别的顾客她新码输入几遍还是提示错误然后她不耐烦说码不对她也没办法当时我已因为她几次服务怠慢生气我说码不对不是我的问题发过来多少我就说的多少且有问题也理应店铺来解决然后我就把手机往她面前一放我说你来弄吧她不主动询问订单出处就开始在手机上找我的淘宝翻订单记录好久找不到我的订单我告诉她根本不是淘宝订单是在优衣库app订单点开后肯定码与我告知一致她又输入几遍还是提示不行然后就叫田家儒来帮忙对讲机呼叫之后没有任何稍等我让同事帮您处理之类的服务用语又把我晾一边直接帮后面顾客结账  然后田家儒过来后输入新码同样提示错误我跟她说了具体情况后她又在核销机上主动操作了类似更新订单的步骤之后再次输入显示无误核销完毕  同时我还有一件在店内挑选也是app下单自提但防盗扣取不下来田姓员工让我柜台稍等亲自帮我调换走开之前还对员工a解释为何操作一直错误说两遍员工a无任何回应理会只埋头为其他顾客结账  所有订单办理完毕我问田有没有店长我要投诉田说有问题可以和她说她是时间段负责人店长不在我说完事件过程她问我有什么诉求我要求女员工a为她服务态度向我道歉田让一位员工b替代a的工作来和我对话员工a狡辩核销码错误向她摔手机后我不在想浪费时间听她狡辩对田说员工a根本无认错态度第二天还会到店找店长51日54日出门游玩投诉搁置  投诉依据：1员工a不遵循先来后到的工作原则顾客订单未处理完毕不经顾客允许擅自为后面顾客结账；2业务操作不熟悉对需店员主动操作更新订单一事毫无所知增加顾客等待时间不主动向同事询问解决办法推脱责任；3服务态度不端正指出她没有先来后到服务后没有道歉还心有不服只按自己以为的不当操作继续查找4服务全程不使用规范用语无任何说明进行不下去交接工作时没有服务转移的解释事后投诉当面理论时还丝毫没有知错悔改之心进行狡辩,0
实体店自提很方便店员也很认真负责双12人特多好多款没抢到优衣库打折的时候必须逛的地儿总体好评喜欢喜欢支持支持拉链不是很顺滑其他还好实体店自提很方便店员也很认真负责双12人特多好多款没抢到优衣库打折的时候必须逛的地儿总体好评喜欢喜欢支持支持拉链不是很顺滑其他还好,0
比想象中的软同时也相对比较脆弱穿了一天口袋下面一点竟然被钩破了我也是无语门店自提不错比较方便可是店员说不能换同款其他尺寸试穿之前要先销提货码不然不能试穿比想象中的软同时也相对比较脆弱穿了一天口袋下面一点竟然被钩破了我也是无语门店自提不错比较方便可是店员说不能换同款其他尺寸试穿之前要先销提货码不然不能试穿,0
感觉会自提的员工比较少在人流量比较大的时候去自提需要等待个别会自提的员工过来操作等待时间稍长,0
自提一共三个人我是排在第三位收银人员处理我们三个人的单花了快半个小时业务不熟仅三个人自提时需要做换货单立马乱了手脚处理的手忙脚乱浪费时间一会去忙这件事一会那件事简直乱七八糟等了快三十分钟平均每个人需要花十来分钟在我看得到流程主要是手机接到单打印确认一下系统就会发提货凭证给我们然后告诉他们在系统做个换货单顾客签字前面两位客人居然要花二十几分钟购物体验非常差为什么每个人专职还能忙的乱七八糟的站在收银台前一共有三个人看起来各司其职两个处理线下买单一个处理自提客流量可以说不算特别多居然三个全忙乱,0
衣服贴身穿有点扎很宽松还不错颜色也喜欢同时还买了别的衣服喜欢优衣库的宽松版衣服可以门店自取这点真的不错贴身穿有点扎很宽松还不错颜色也喜欢同时还买了别的衣服喜欢优衣库的宽松版衣服贴身穿有点扎很宽松还不错颜色也喜欢同时还买了别的衣服喜欢优衣库的宽松版衣服贴身穿有点扎很宽松还不错颜色也喜欢同时还买了别的衣服喜欢优衣库的宽松版,0
挺好的就是自提有点慢等的时间有点长,0
目前存在部分网上能提货商品在实体店无法提货 或者还未到实体店提货时间等问题这个情况比较影响购物的便捷程度望相关工作人员能向上级汇报这一情况并修改完善该提货措施,0
门店自提的就是有点脏,0
门店自提的不喜欢退了说好的一个小时内退款结果过了很久才给退,0
2月10日门店自提订单已完成但30030优惠券怎么没到账客服解释和之前的公告完全不符客服弄一堆机器人 根本联系不上 飞机 差评,0
很好 非常好 喜欢优衣库简单的风格 还有很舒适 内衣认定这里了 坐等下次再有大优惠  粉色好看 是时候换个风格了哈哈哈哈哈哈哈哈哈哈哈 门店自提有点慢 以后还是直接在店里买了,0
实体店自提172cm体重56kg选的M码除了袖子短点其他都特别合适,0
双十二最后半小时看到可以门店自提立刻下单在门店还换了个颜色因为黑色在网上没有衣服比较响外面那层有点硬水设计所以比那个长款的硬质量总体还可以比实体店便宜一百多,0
喜欢优衣库很久了买衣服优先考虑优衣库只是官网的衣服买了很多不能门店自提每次都说货存不足不足么还搞门店自提干什么浪费时间么不是,0
这款网上没码店里换的不错不错门店自提适合知道自己码的操作我换了两个号麻烦店员了门店有的款更加便宜而码全下次直接店里选,0
白色OK的我是门店自提但这个感觉我很没穿就要起球了略尴尬但试穿表示十分温柔休闲宽松版买的时候我觉得可以考虑脖子围,0
线上下单实体店提货的身高158体重97孕6个月整M穿着还有松里面可以加秋裤裤子很长要求改裤脚但改得不好裤脚车的乱七八糟的还没改到我要求长度还是花点钱去专业改裤脚改吧裤子弹力很好也没有气味手感可以比起网上买的一堆孕妇裤这个孕妇裤头设计的比较合理深色牛仔肯定掉色毋庸置疑要求深色不掉色的人我只能呵呵,0
在实体店提货的效率不高比较慢还不如直接店里买了,0
好但门店自提速度和态度有待提高,0
选择的自提看到店里有不一样的颜色就想换一件结果在货还没给我的情况下就说不能换哎,0
一直想入一条波点长刚好看到网上打折就去店里试了试上身效果很满意就自提了容易起皱要是面料是雪纺的就更完美了还想入一条红色,0
门店自提想调换80号开始说不能调换和天猫客服沟通后确认在没打开包装的前提下是可以换一次的更何况我东西都还没取呢因为门店人员业务不熟练导致家里人跑了两趟这一点希望通过培训有所提高另外感谢天猫客服及时帮忙解决问题谢谢,0
店里自提 结果T恤还是给我装错号了 算了,0
贼慢物流也差就是比实体店便宜明明店铺有货却无法店铺自提10天发货6天物流,0
刚买几天就降价今天看到实体店99因为是网上下单门店自提的虽然吊牌都没摘感觉退货太麻烦不退了追加两件四色集齐,0
因为是门店自提的所以把它和4153172019年新款风衣和这款基本上是一样的仔细比较了一下这款的腰带领口和肩部的设计和415款不一样我158130重这个码子有点大但是想着里面可以多穿点还是拿这个码数了感觉旧款设计的好看些,0
买大了换的l门店自提不能用了很不方便,0
自提店里的衣服都有污渍退了,0
还没穿看起来ok就是到店取货速度慢,0
第一次体验门店自提的服务不咋地其实店里有号但是不知道为啥下单的时候显示门店无货服务员先帮我买了个大号然后又换个货麻烦死了开始说不需要在收银台排队结果比排队买的等待时间还长服务倒是好还一个劲的道歉可是有啥用呢,0
实体店买的就是流程太死板明明店里有货的东西在旗舰店买然后自取就是不给结账几个店员前前后后结帐结了一个半小时,0
门店自提当时人多排队没仔细检查到家剪掉标准备洗的时候才发现肩膀处烂了两个洞也没办法退换了希望店员以后认真些,0
门店自提好些个员工围着一个收银机让我去去自提那里等等等了好久也没人来管不耐烦了问了其中一个人才帮我叫来负责自提的工作人员,0
在店里自提的有点粗糙,0
下午买了一些东西少买了一套  就门店自提加购了一套 结果要赶着上火车 就叫爸爸妈妈去拿了  老年人也不太清楚这些事情  我再三交代了 给收银人员看提货码  就可以提衣服  结果收银人员看了提货码以后  就把我爸晾一边了  给其他人买单去了 也没有任何解释  是衣物有错误  还是其他事情需要等待  就让我爸干等着  最后害他尴尬的在那生气了  很不满意,0
有些问题两个帽子连接的领口部分不对称一边平整一边翘起买给老爸的实体店取货的过节大雪懒得退换了,0
可爱ớ ₃ờ 就是门店自提短信太慢了,0
还没穿洗的时候会掉毛毛羊毛的都这样吧说满300实体店提货有30元的线下优惠券送也没见到提货的时候还等了半天,0
店员对客培训不到位遇到不熟悉自提流程的店员还要等她求助完才拿到东西,0
网上买的线下提货半小时既然这么不方便干脆把网上商城关了做线下吧,0
衣服不错在广州太古汇店自提的但是非常不满意试衣间工作人员态度当天我试完衣服后叫工作人员帮忙叠一下衣服放进袋子里谁知道她随便卷了一下就塞进袋子里了试衣间某工作人员服务态度太差了以后自提再也不会到这家门店了,0
南昌万达店工作人员估计是没怎么操作过到店自提让我白白在店里等了近二十分钟态度还不好不爽,0
158/51 长度完美九分的效果修饰腿型腰围偏大裆部大腿围偏小大腿肉多裆部绷肉明显建议试穿适合腰粗大腿无赘肉的门店99本来门店自提的就退了门店购入,0
排队秩序不是太好提货的不排队然后看到人流太多多开了一个收银台后尾的人就插队过去了结账等了好久,0
办理门店自提过程很方便可以不用排队不过等的时间有点长希望改进不过接待的员工还是很不错的,0
自提的店里工作人员态度不好,0
试衣间的空调不够凉每次去试衣服都很闷热不太友好的试衣体验然后自提商品只能在一楼提示的标志也不要清晰,0
给男票买的还可以他178  116斤去门店自提的165s码腰那里还是有点肥质量可以了,0
在店里看过后看网上有优惠卷购买老公180140zh这个号稍微有点小买大一号宽松些穿着可能更舒适些凑单买的质量还不错就是618活动没有店铺自提所以换货什么的比较麻烦忘了拍图就凑合着看吧哈哈哈哈,0
买了第二天就降价不能退差价立马退了重买第一次使用门店自提 回来仔细看发现拿到的不是新的袖口是脏的,0
宝贝已经多次回购材质柔软舒适活动时购买更划算上门店自提时发现商品正在参加活动降价了于是拒绝提货很麻烦最后通过电话客服专员沟通终于解决了问题品牌售后服务态度很好买的永远没有卖的精呢哪个消费者愿意商品还没到手就降价呢,0
自提处经常不见人要等很久,0
门店自提服务有问题 淘宝刷码取件业务也出现了问题导致我不得不现场购买有点失望,0
这是我第一次感受到优衣库这么差的服务买的时候没问题问题都发生在退换货环节南京河西万达店店员张妹妹我问尺码不合适可以换吗她回答自己去拿过来还我说不好意思我是门店自提的不知道东西在哪里她说那边然后一指就不再搭理我好吧那我不换了我退张妹妹全程黑脸的帮我退货对优衣库一直印象非常好第一次感受到这种全程黑脸的服务张妹妹你牛工牌名字就叫张妹妹,0
一个黄色短头发的口红很深的我没看名字我只想说麻烦你以后态度好一点解释清楚一点别一副谁都欠你几百万的样子 我们第一次门店自提这女的自己没解释清楚还一脸不耐烦666,0
