comment,sentiment
收银台经常没有人而且业务不熟练 我有一个订单是门店自提收银员说不能在门店开发票我后来询问淘宝优衣库客服又告知我需要到门店开发票之后去门店开发票时收银员又打错抬头因为同时有其他顾客等待付款收银员又只有一个等了非常久才开好发票十分糟糕,0
很喜欢优衣库优衣库的小哥帮我找的合适的价格推荐门店自提很优惠,1
服务非常好 工作人员都很礼貌热情 查找商品很快 推荐自提享受网上的优惠价格 很开心,1
非常好门店自提给我省了好多钱,1
为什么不支持门店自取,1
前台李嘉华员工服务很周到买的衣服199在网上自提169帮我便宜了不少,1
不确定是不是今天店铺太忙人太多找不到人咨询怎么提货就跟着长长的买单顾客一起排队排到了叫我去另一边拿货收银台就没有一个提示网上下单客人提货区体验太差,0
喜欢没道理今天去取门店自提收银员很忙但一直跟我道歉很迅速帮我取货满意,1
服务员冯楚珊向我们推荐了店头下单还有门店自提服务很好下次可以试一下,1
今天整体很满意挑选商品时告诉我可以店头下单门店自提节约了好多时间非常感谢,1
自提比实体店便宜但是要等很久态度不好,0
门店自提的 流程有些复杂 不过穿上大家都说好看 同事们纷纷表示要去逛优衣库,0
1尺寸偏大中码合适瘦子应该选小一码门店自提服务不错,0
感觉比店里的薄一点很好看哈哈一直喜欢优衣库希望多出好看的衣服就是线下现在取货不方便了,0
店里试过网上下单因为价格便宜50现在没有门店自提了感觉不方便,0
还不错吧去线下提货的就去衣服好像折叠很久了有很深的折纹呢,0
非常满意店铺很干净衣服觉得非常的整齐漂亮员工很热情还给我推荐了新的购物方式门店自提好样的,1
服务很好收银台的庄琪很好的帮我介绍网上够买门店自提特别好,1
门店自提还能试大小买大一点好看,1
优衣库的衣服不用多说基础款质量不错双11凑单买了些但是明明本地实体店有货但是却不能自提不知道为什么,0
前台何思雨服务很好有推荐会员和门店自提卖场服务很好很热情,1
优衣库老顾客了每次都喜欢买这儿的衣服这次有个店员刘文菁她告诉我线上有活动线下没有让我可以选择门店自提购买非常棒,1
裙子超级舒服棉麻质地麻麻很喜欢我自己买了条短裤赞赞赞选的门店自提退换货也比较方便,1
袖子那部分没有加绒的很薄不知道是错觉还是怎么门店自提也像网购的阉割版反正优衣库的衣服真的除了舒适保暖我都是不抱希望的,0
穿上去蛮好的布料硬度适中有蓬度但是走路的时候会黏因为静电吸在腿上而且确实有点黏毛我是线下自提的线下的价格会因为货的多少打折力度不同可以先去线下几家店看看,0
没错这是个差评在优衣库买了几年的衣服了第一次遇到这种裙子没发腰带然后不补发这就算了可以退换货但是差评给的客服我怎么就不去查查资料优衣库客服全特么是SI的啊说的过分了点但是找个客服永远不在线半年回你一句我是拜佛求佛祖显灵么建议各位如果买请选择自提或者门店不然售后服务会让你想爬进手机看看客服后面是不是全是雕塑当然最重要一句不仅没客服客服态度也差处理问题能力也差,1
今天去店里提货前台接待的小姑凉很有耐心因为网络不好一直再说让我稍等一下不要着急非常满意李秘,0
吴恩宇告诉我可以门店自提服务态度好下次还会来优衣库,1
非常感谢服务员推荐的网上下单门店自提还有满减的促销活动太棒了,1
衬衫质量很好比较轻薄不是那种很容易皱的有弹性长度合适更适合工作场合穿但是这个到店自取挺慢的还没有形成比较快捷效率化的流程还需要等短信什么的还有就是扫码那个方式很难弄在店里扫了几次都没成功需要提高一下效率但是便宜了一些呢如果颜色多一些更好了嗯嗯嗯嗯嗯呢嗯呢呢呢呢呢呢嫩嫩嫩饿呢,0
优衣库的门店自提真的很方便陈乐服务态度非常热情 很快带我找到了想要买的衣服,1
货已经退回提货门店凤凰城点为什么还没显示成功,0
许伟华服务很好推荐我门店自提,1
服务人员提供的服务很满意周楚云很满意给我解释网上下单自提是什么了解后的确很方便,1
每次都会主动告诉我们门店自提有没有活动  我觉得很方便很有  喜欢,1
我下的订单是藏青色去门店自提的时候店员给我拿的黑色因为两者颜色很接近我也没细看就直接回家了晚上摘牌扔进水里了洗的时候发现不对劲才发现店员拿错了颜色现在不知道该怎么办唉,0
来店铺自提商品店里导购很细心的根据我的穿衣风格推荐了一些衣服给我又买了几件喜欢的衣服不虚此行,1
门店自提还有优惠裤子不错,1
优衣库门店自提服务非常的方便接待的服务员非常亲切有礼貌非常满意,1
店员师楠楠推荐的门店自提很方便不用排队就可以很快拿到自己的商品在前台拿商品时很有礼貌的接待很满意,1
购买的裤袜自提提货前更换颜色店长及店员以不支持七天无理由退换货为由拒绝更换让我按商品原价购买实际上七天无理由退换是指商品购买完成后开始计算并不包括购物未完成的情况该店店长和店员业务能力太差服务态度恶劣而且无论是天猫店的评价里还是其他门店都不存在该店的这种情况都是支持自提时更换同款不同尺码颜色的,0
等不住跑万达门店自提的顺便修了下裤脚,1
好气啊跑这么远自取也没有换到喜欢的颜色店里人都挺好的差评给优衣库客服问个问题一整天都不理人划水哼,0
易洪小姐姐在前台推荐门店自提帮我减了好多钱很满意,1
质量品质都不错 包包口可以有布系起来安全 线上拍价格也优惠 线下提货 就是取货如果拍的颜色没有就麻烦 要换有拍的在实际改换 有点复杂啦 希望以后改进哦,0
实体店取货超快服务好,1
优衣库的购物环境很好在买单的时候排队等待工作人员就给我介绍了门店自提省去了我排队的时间非常好非常满意,1
邬志刚很好教我门店自提 挺不错,1
态度非常好非常满意的一次购物门店自提非常快非常方便,1
门店自提有优惠 很贴心,1
颜色不错可以选小一码天蓝客服差评门店自提效率低就一个人处理换码超级麻烦超级麻烦超级麻烦换件衣服要等四十分钟且服务态度不好,0
帮男朋友买睡衣但是感觉夏天款式比较少店员骆敏雪给我推荐了纯色的t恤和短裤感觉也挺合适的两条短裤才129好评门店自提快速,1
优衣库服务很好下次还会再来门店自提比较麻烦,0
4月13号下午在十堰万达优衣库购物买单时间花了一个小时网上有货实体店无法提货等待一个小时没有结果你们做的什么活动网上比实体店便宜实体店要求顾客按实体店价钱买单欺诈行为,0
员工服务特别热情热情推荐门店自提真是便宜省钱,1
门店自提非常方便忙碌的日子里也要给自己买件新衣服啊,1
上身非常合身颜色也比图片上的更好看些适合居家和夏天外出的时候穿很舒服优衣库家一直以简单舒适为特色很喜欢线下自提的体验也非常不错快捷方便店员小姐姐很热情衣服叠的也好好,1
网店下单门店自提在门店试了一下效果不好退了不过优衣库的客服是真慢啊害得我又跑了一趟,0
对活动推广不满意小程序上满200减20的券在中骏世界城无法使用而且是在试衣后在导购员的知道下才知道该店有的商品无法自提既然无法自提应该表明部分商品不参与活动或者在货源不足情况下立即补充毕竟活动都是些假日经济这是一个经营者应该考虑到的基本问题,0
前台的小姐姐给我推荐了门店自提还帮我使用了优惠卷现在这种为了消费者着想的公司已经不多了,1
你们的门店自提服务非常方便快捷 杨琪婷的服务很棒,1
衣服第一眼看中了让老公试了一下橙色非常好订单是网上下单门店自提的时长一个小时以内创纪录了非常满意质量款式没得说很喜欢优衣库简约不简单款式很简单但穿起来总给人意想不到的感觉网上和店里一样还会继续关注的,0
优衣库购物真的是很方便618线上比线下便宜在优衣库就可以网店下单门店自提非常划算,1
穿上凉丝丝的比较透气网店下单门店自提比店里实惠些,1
实体店自提就是付款比较繁琐,0
前台门店自提的薛晓燕服务很棒哦超nice,1
线上下单门店自提还是很方便的,1
不换码数的情况下是可以很快提货的网店码数跟实体店不符合换码特别麻烦折腾了快一个小时需要改进,0
蛮好穿的防晒效果不是很清楚但是信任优衣库可以实体店提货很方便,1
南京的店铺我只来建邺万达很整洁干净舒服衣服穿的很舒适经常买也经常自提,1
取货很快网上下单实体店取货超方便,1
实体店取货很方便店家提早备好货的布料很好比较厚实那种颜色是我爱的没错,1
第一次门店自提极慢还要自己拿东西要退换物品不说清楚要两件都拿让我们跑来跑去明明有店员可以办事一定要顾客拿等半天难得的一次差评没办法,0
优衣库的门店自提服务是真方便一样的商品优惠了还少非常喜欢优衣库,1
门店自提速度很快很满意,1
一楼史静芬自提时态度诚恳动作为人亲和落落大方还帮我挑选搭配特别棒林伟也一起帮忙特别棒,1
上身效果：很不错穿起来舒服 面料品质：挺好的优衣库的衣服穿起来舒服基本款都是在优衣库买前几天看到这条裤子线下当时没活动要249正好旗舰店有活动就果断网购选择自提了店员很细心很赞 ,1
黄蓉小姐姐推荐门店自提优惠很多,1
今天来优衣库买衣服杨淼帮我办理了门店自提十分便捷还给我注册了会员非常满意,1
帮儿子和同学抢的正点进去才刷出来一件XL估计是我要的款和码都是紧俏的到店取货又买了一件L好看的款专卖店内也被人全包走了,1
前台陈嘉程很有耐心并帮助我完成了门店自提,1
虽然这些都满意但是自提优惠50实在太鸡肋在门店都拿好了想网上下单网上都显示门店没有这个货总之这个体验非常非常不好,0
emmmm这件衣服之前就看了好久了在实体店嫌贵没有买网点大促时买的便宜了两百选择了门店自提服务怎么说呢感觉店家还是有点不厚道吧也可能只是意外到手的是瑕疵品在店里拿到试穿只看了有没有污迹松线回去穿了才发现版型和店里挂的不一样版型有点歪松了扣子下摆不对称怎么说呢既然门店自提是店员帮我挑衣服先拿件瑕疵比较多的给我也是有可能的事希望只是意外吧有点不高兴毕竟是喜欢的大衣,0
试衣间员工很热情店铺门店自提速度也很快员工动作很迅速,1
门店自提不是新的没事今天打开穿领子都是脏的差评,0
看评价有臭味啥的直接去门店自提感觉还行就是有点厚真的压胸胸更平了呢我75A的合适,0
在实体店试了号码买的比实体店便宜100所在城市无法自提感谢淘宝给我省了不少钱开心,0
吴恩宇告诉我可以门店自提我很喜欢在优衣库购物我爱优衣库,1
很多关于线上的问题问了店员店员居然说不知道本来想自主购物结果一点也不自主询问门店自提的款码数不合应该怎么退换的时候店员只回答了和淘宝一样吧我也是醉了感觉很不好,0
很喜欢优衣库的衣服金梅服务很好给我推荐了门店自提跟方便,1
在这家店铺的工作人员都很有热情接待那个萧伟群推荐问店自提非常好,1
j工作人员真的非常的热情教我在官网买衣服有优惠券而且马上就能提货,1
有一件自提的想换个颜色说换不了,0
线上天猫旗舰店同款衣服有优惠收银员应该提示客户可以在线上下单并选择门店自提应该为客户利益多考虑,1
自提的门店服务水平还有待提高首先是信息错误找了半天其二商品有些脏迷迭香拉丁学名Rosmarinus officinalis是双子叶植物纲唇形科迷迭香属植物灌木性喜温暖气候原产欧洲地区和非洲北部地中海沿岸远在曹魏时期就曾引种中国现在园林中偶有应用从迷迭香的花和叶子中能提取具有优良抗氧化性的抗氧化剂和迷迭香精油,0
非常好穿了跟没穿一样很舒服门店自提的店员让我试一下合适不不合适可以当场换就是方便非常好穿了跟没穿一样很舒服门店自提的店员让我试一下合适不不合适可以当场换就是方便刚好活动一次性买了四件已经种草给闺蜜了也买了两件,1
很好很好这东西主要从来不打折好惆怅到店自提也很方便,1
印象城优衣库有一个前台的小姐姐人很好服务态度也很好还为我选择了门店自提更方便快捷,1
银泰城优衣库王越姑娘的服务非常好帮我操作门店提货而且还帮我换了合适的尺码特别感谢,1
第一次使用门店自提觉得并不是想象中的方便但是衣服的确是比厂库发货来的好毕竟没有味道舒服透气,0
必须要说明一下这个颜色不是什么新年红而是橘色商家不要误导人选择实体店自提的问店员到店自提送10元购物券活动一问三不知也不询问其他店员最后得没得不知,0
门店下单然后自取的服务很满意很贴心,1
非常满意季末了好多商品有活动t恤才39元门店自提减30真的很优惠,1
优衣库的衣服质量很好店员态度很热情很开心来优衣库门店自提,1
非常满意店员王成贵非常耐心的接待了我还告诉我门店自提的服务,1
门店提货体验不是很好建议规定固定人员位置提货并贴明显标识,0
王子寒服务态度很好推荐的商品和自提都很优惠,1
自提明明店里有货就是显示缺货只能快递,0
自提店里效率太低等了好久,0
凯德广场店员工很满意王鑫帮助我门店自提很便宜,1
门店没有优惠旗舰店有优惠直接旗舰店下单门店自提开心,1
服务亲切问候服务周到而且收银很迅速还推荐了门店自提,1
店铺自提因为工作人员失误等待半个小时才拿到货,0
提货服务被推了三个收银台最后才给退货,0
优衣库门店自提又方便又实惠太喜欢优衣库了质量也很好,1
今天在优衣库购物卖场的孟亚小哥哥帮我用手机从网上下单门店自提每一件衣服帮我省了20元非常感谢我非常满意服务非常周到,1
喜欢贴身布料是那种不容易掉色的不错之前在实体店看上款式了不过只有浅军绿色比较难搭配所以没有买店员小哥哥说只有这种颜色了没有其它颜色当时真的想买不过回头一想裤子怎么可能没有深色的所以就上天猫看了一下果然有黑色的这个店员小哥哥为达目的真的不说了反正挺满意的一次网购经验,0
门店服务很好可惜购买的商品有一样不能门店自提所以全部改网购门店美女还提醒我618可以用券很满意的一次购物体验后续又在微信公众号买了两件体恤就是网络太慢等提货码等了很久还要改尺码这个比较麻烦门店导购很有耐心,0
门店自提没有送合作款ut纸袋伤心,0
实体店取货还得和普通购买一样排队 店里人员一问三不知 模式乱的不行,0
店铺小姐姐推荐了网上下单门店自提能便宜好多好热情谢谢好评哦,1
溜肩设计容易买大码子去实体店看了后自提的可以的17058kgs很完美ヽ｀ヽ｀｀ヽ｀ヽ｀ヽ ｀ヽ ヽ｀｀ヽヽ｀ヽヽ｀ヽ｀ヽ｀｀ヽ ｀｀ ｀ヽ｀ ｀ ヽ｀ヽヽ ｀ヽ｀｀ヽ｀｀｀ヽ｀｀ ヽヽ｀｀ヽヽ｀｀  ヽ｀ヽ｀｀ヽ｀ヽ｀ヽ ｀ヽ ヽ｀｀ヽ｀｀ヽ｀｀ヽ｀ヽ｀ヽ｀｀ヽ｀ヽ,1
双11买的199比实体店少100结果是次品联系客服等上一天才有人工客服提交申请退换等了两天结果是拒绝退又重新提交又等了一天才找到人工客服投诉第二天才同意退换重拍后不敢要店家寄货了怕又是次品选了门店自提提货后确认了收货也查过之前退的店家也收货了就提出退差价100元结果也是拒绝了找客服老是等上一天老是把问题重新说一遍摆明就是要烦到你不想要回差价100元后来来找了天猫小蜜才把问题解决了而且还是天猫先垫钱付给我的在这谢谢天猫的小蜜淘友们你们想拍宝贝最好选门店自提才好啊我也经常淘宝买东西也有退货但从未试过这么烦烦烦,0
去门店提货衣服还好店员态度很不好等了半个多小时衣服都找不出来,0
吴恩宇告诉我可以門店自提服务态度很好下次還會來優衣庫,1
现在门店有网上下单淘宝扫码的自提买单方式感觉很方便啊省去很多排队的时间赞一个,1
店里试了网上正在搞聚划算就下单自提了就是感觉有些营业员还是不是太熟业务,0
线上拍线下门店取货穿着舒服只是m码有点点紧下回做活动买l的,1
优衣库真是物美价廉穿着很舒服很透气不紧绷我实际身高183买175的还有点大款式很洋气在实体店提的货很棒的,1
在店铺里试了结果网上有活动就在网上买的那个网上订单店铺自提我不太会那个提取码老是打不开要不就直接在店铺取了,0
双十一没货后换店铺取货重新拍下 之前电话咨询过客服可以退差价 申请后拒绝我说因为活动关系产生的差价不能退 但明明上面写了 报价15天 找了淘宝客服介入才退的钱 双十一期间旺旺永远不理人 电话客服打十次才能接听一次 微信客服等两小时才能回复留言根本不管用 线下门店的工作人员对于取货换货退货的流程也不是很清楚 对优衣库第一次有这么差的印象,0
收银台建议我试试门店自提服务说可以领取300减30元券我同意了但是收银员操作了一番告诉我门店显示我买的商品缺货原本没什么却错过了300减30元券还浪费了时间感到十分遗憾搞不懂为何我拿着要买的衣服了还要显示门店缺货；为何缺货还告诉我门店自提可以有优惠券,0
有个小伙子帮我门店自提我十分感谢,1
第一眼就很喜欢不过做工有待加强看到很多地方细节处理得不好一看就知道是别人退回去的喜欢就将就了直接去洗洗第一次买优衣库的裤子不错以后还会我关注但会线下取货线上不敢恭维了,0
整点买到的选的门店自提 可能L码对我来说有点大不管穿不穿但能买到还是可以的 想到林俊杰可能会穿果断买买买  优衣库也算是快消里质量不错的 对于网上说跟风或者全员的酸几 就一句花自己钱买开心呀 关你peace,1
服务很好很赞的门店自提也很方便,1
挻好的就是线下取货的时候等了蛮久小哥哥可能第一次操作有点方挻好的就是线下取货的时候等了蛮久小哥哥可能第一次操作有点方挻好的就是线下取货的时候等了蛮久小哥哥可能第一次操作有点方挻好的就是线下取货的时候等了蛮久小哥哥可能第一次操作有点方挻好的就是线下取货的时候等了蛮久小哥哥可能第一次操作有点方挻好的就是线下取货的时候等了蛮久小哥哥可能第一次操作有点方挻好的就是线下取货的时候等了蛮久小哥哥可能第一次操作有点方挻好的就是线下取货的时候等了蛮久小哥哥可能第一次操作有点方,0
emmmmmm知道在推广线上买线下取货可是我在去到门店购买时自己扫码购买的时候订单有货物的码数不齐全却没显示具体是哪一款这就有点麻烦了所以在付款的时候就有点麻烦时间还拖更久希望update一下天猫的后台吧,0
自提很方便服务态度很好收银员服务态度迅速主动热情,1
马上618了店员告诉我一些衣服可以门店自提很贴心,1
实体店试了在网上下单取货的很好,1
白帅超   很满意很贴心的服务帮我找衣服还推荐门店自提很好,1
昨天买的一件羽绒选择到店自提现场等了半小时才开始处理我的单愣是让我在柜台站了半小时首次接待我的店员期间处理了发票收银贴错价钱的投诉换货既没有处理我先来的单也没有交代其他同事今天在实体店买了件衬衫防盗扣没解掉麻烦生气然后我明天九点的车离开一个月之内都回不来怎么换货怎么解防盗扣超级麻烦负分差差评,0
实体店提货三次都是旧衣服只胜在方便,0
又一城门店自取周二下午2点半店里营业员比客人多我抱着小孩喊了两次小姐取衣服一点反应都没有等我把小孩放到柜台上自己走进了柜台才有人出来说你不能走进来你当我高兴走进去啊不然会有人理我吗不高兴有自取就不要有这种服务写快速提货优先通道骗小孩呢,0
服务员都很热心的教我门店自提省了很多钱非常感谢他们我也会推荐朋友用这种方式购物,1
衣服满意但售后服务很不满意  选择门店自提因为颜色不符当场退货并得到门店确认  但退款却要跑几趟才能操作成功 够衰,0
门店自提没有用刚打开看了厚度想换厚点的不给退换货,0
看到网上有优惠准备下单自提的但是对男朋友要穿好大的衣服拿不准前台的小骆特别好给我讲的很清楚她推荐的裤子也很合适非常感谢,1
已提前一天在万象城店和某一男导购沟通过关于门店自提的退货操作当日我带着货品到店提出门店自提货品退货要求女导购柯珺态度非常生硬先是要求我一定出示小票当我说购买时没有给小票随即露出一副不屑的表情言辞推脱让我自己联系当时购买门店沟通过程一副嫌弃表情态度恶劣让人非常生气我随后致电正大店服务人员对方非常顺畅的解决了我的问题较之两者形成鲜明对比不要求你捧着顾客但至少你应该以礼待人不论是购买者还是退换货者都应当一视同仁而不是差异化服务这是在社会中为人处事的基本,0
想选择自提服务有小姐姐特别亲切的帮我操作我买的衣服找好了后来不见了小姐姐赶紧跑出去给我找真的觉得优衣库能做这么好就是因为服务态度好哪希望越来越好,1
好看的提前几天实体店买的没有降价过了几天突然降价一百幸亏没有穿拿去退货了又在网上选了自提美滋滋不过一定要在实体店试好颜色不然从淑女变成八九十年代的村支书,1
小红书上长草 实体店里试了一下 决定等打折去买 然后有一次网店活动249 就赶紧get了 门店自提 结果发现它现在199 有些凌乱,0
前台人员帮忙弄了门店自提 服务态度真的很好的满意,1
完美的裤子完美的价格门店自提还能试穿服务态度满分大爱优衣库 上身效果：很显瘦类似牛仔裤的感觉 厚薄度：有点厚 尺码推荐：偏大吧本以为175170完美符合 ,1
门店自提的很喜欢颜色好看舒适简约不简单,1
算是优衣库的老顾客了优衣库的导购张雪小姐姐帮我网上下单门店自提方便快捷很开心买到了自己喜欢的衣服,1
店员很贴心帮我自提令我用更优惠价格买到商品感谢,1
优衣库门店自提的服务非常方便很快拿到衣服还可以参加优惠活动非常好,1
老妈穿着挺合身的颜色款式确实老气面料听说有点防水但还没试过活动价格合适很满意了门店自提非常方便比邮寄速度快,0
当天晚上9点多在商场逛看到附近有优衣库就下单了但是等了好久没有收到提货短信无奈只能第二天再跑一趟去提货挺好的这种模式能够马上拿到喜欢的衣服还节省快递消耗环保又便捷李健————生活最重要的意义在于体验并不是说非要达到一个目标理想实不实现得了我们都应该好好活着人应该活在过程里而不是活在目的里当下的一切都是最好的安排,0
张西西给我推荐的门店自提很实惠 很喜欢这个微笑的小姐姐,1
网上下订单门店自提购物方便灵活特别喜欢这种口袋有拉链的裤子质量非常好尺码也很标准,1
不知道叫什么名字但是今天自提的服务很满意,1
看着页面上写的说是自提的话送礼盒还以为礼盒里面是有东西的结果就是一个空盒子还不如直接在店里买哪衣服本身还是很不错的质量好百搭长草很久了等到降价就买了还想买件短款的优衣库家衣服真是百搭,0
在店里试完买的店内提货特别喜欢料子也特别舒服,1
看中很久了优家做活动果断入手了门店自提试了之后很满意180cm 62kg 长度合适略微宽松应该就是这个款式特别舒服很喜欢啦门店小伙子服务态度超赞会继续支持优衣库的,1
这款也是纯羊毛的但是贴身穿一点都不扎皮肤/到店自提店里卖99网上79入颜色一般也没其他颜色可选就留下了留着明年穿吧,0
金婕小姐姐态度还是很好滴但是我觉得门店自提的速度可以稍微多配两个人的有点慢就这些,0
收银员不会操作淘宝旗舰店的门店自提服务这一项弄了半天没找到门店自提然后对我解释说该商品不支持门店自提回家后我自己操作成功了,0
怎么说市区就这一家店一般人会很多更不要说做活动了有时候会收银员不够用吧然后门店提货那时候感觉员工培训不足,0
感谢试衣间小哥哥帮我门店自提买了好多衣服 优惠好多哈哈哈,1
非常不错 第一次到店自提,1
谢谢前台工作人员李洁的热情礼貌服务帮我找衣服颜色尺码还教我门店自提,1
李文静很耐心的教我门店自提服务态度很好,1
面料厚实对于现在穿长袖热穿短袖冷的季节很适合门店自提店员态度很好也很周到就是涉及到换同款码和颜色他们有点不爱给操作但是旗舰店有标明可以换同款的不同颜色和号码,0
谢谢佳佳跟我推荐的手机下单门店自提,1
还好让朋友帮忙在店里自提的可能是没有检查一看有些皱皱巴巴的,0
门店自提的虽然剩了10块但因为颜色问题处理方法太麻烦了来回上下楼走了几次不是孩子裤弄湿了没得换真的不想买了,0
到门店自提的货非常好质量好穿着美观便宜实惠,1
网上自提服务到店里后商品没有准备好就算了领取位置居然在扶梯旁边连个牌子的地方都没有那么大一家旗舰店这种办理方式让人真的费解,0
孟倩倩小姐姐服务态度超级好很专业推荐的衣服我很喜欢帮我下单门店自提很方便,1
2018年最后一天体验了下到店服务因为是去上海南京西路的出租车上下的单想着199还要快递费反正路过就去拿一下吧线上反应很速度很快给了核销码我和朋友俩人去吃好东西以后顺路就去拿货了说实话其实体验没有那么好咨询服务员后后快得知取货柜台在三楼但只有一个柜台因为前面退换货的顾客办理手续的时间相对比较久轮到我们时大概等了二十分钟 电影迟到了 旁边做咨询的朋友开玩笑说operation流程需要找他们重新更新下哈哈哈哈,0
收银台张守芝服务很好裤子修改的很满意非常好试衣间推荐的门店自提很方便省了20块钱退换货态度很好很快,1
爱琴海的服务真的是很好网上有活动的店里没有活动员工会主动推荐选择门店自提特别是陈正艳小姐姐每次来店里逛都会遇到她,1
新上市的柯南很好看 感谢 翰莹小姐姐的热情推荐 推荐男友款上身也很好看 而且门店自提还有活动 非常开心 收银速度很快 但还是想继续逛呵哈哈哈哈因为店里太凉快了,1
699购买价钱不错哦173体重66龙湖店里提货本身就没几件自行挑了一件比较满意店员非要给另外一件号称系统指定不能更换其他人都可以更换颜色和码数表示不爽服务态度给一颗星其余5颗星,0
门店就在家门口购物和自提都很方便服务也很好满意,1
衣服不错门店自提不用排队很方便,1
哈哈 喜欢的 门店自提 结果防盗没取 跑了2趟 TT,0
孙国庆他很棒帮我网上购物门店自提而且门店自提的速度很快服务态度很好很愉快的购物体验,1
衣服本身不错 价廉物美 但购物体验太差 失败的一次购物 双十二下单 迟迟没发货 退单改成门店自提很快拿到货 试穿衣服尺寸小了 去门店换货 结果门店一件有尺寸一件没有 那就换一件退一件吧 门店员工不知道是嫌这样麻烦还是什么原因 建议两件都退直接门店购买 申请退货后准备付钱 一扫直接贵20元 问怎么回事 回答线上线下价格可能不一样的 直接懵了,0
前台的小哥哥态度更好哦努力像我推荐自提衣服还是很漂亮的,1
前台收银的小姑娘态度非常好我是门店自提的商品她发现店里买更便宜合适就推荐我买了非常高兴多买了好几件真值,0
非常感谢达致盛小哥哥教我操作门店自提谢谢小哥哥很帅,1
网店拍实体店取货既实惠又方便比实体店便宜,1
门店自提已经拿到手了超级方便每一件都想买可是钱包不允许,1
一直在优衣库买衣服 尺码合适 面料都很好 在实体店看到的 导购帮忙查了网上价钱 便宜了50元 马上下单 店内取货 当时还有一件上衣 也是同样情况 一共省了100元 要给导购小姐姐一个赞,1
韩倩倩非常热情的帮我挑到了合适的衣服还帮我推荐了门店自提,1
实体店自提的速度超级慢员工不专业等了一个多小时气死了但衣服质量不错的,0
莫润禹非常棒的自提工作人员行动力很棒,1
用手机在淘宝上下单在这家门店提货超级优惠,1
服务速度快周到到位提供门自提服务很开心了谢谢韩雨彤,1
还行网上当时比店里便宜20的就在网上下单自提但是自提有点店铺不能选择这个比较不合理只能选一家更远的比较累的跑起来而且门店的态度因人而异不稳定服务需要改进,0
店铺自提好好用,1
谢谢前台董秋英快打烊了还帮我自提非常感谢这么好的服务态度非常满意,1
很厚纯棉磨毛的容易粘深色衣服的毛门店自提很方便,0
门店店员热情 主动告知网上商城的优惠活动 店里活动 推荐最划算搭配 只是在自提结账时候 等待时间过长 最后一部分商品还是现结的,0
收银前台很好服务态度好员工热情服务 门店自提很方便,1
差评给优衣库的服务到店等了一小时没收到提货码短信店员说那也没办法他们管不着只能等问淘宝客服结果发现根本就没客服消息全是未读截图为证优衣库这系统就是个半成品连店员都在吐槽是仓促上线管理混乱在全淘宝都是少见没测试好能不能别自欺欺人砸自己招牌,0
拿货回来发现店里有优惠券可以用  收银也不说 20块钱优惠券,0
网上下单专柜提货备货快售货员态度一般吧,0
本人有一条上门自取的裤子要改服务人员承诺13:15改好13:20我到店没开始改；另一个服务人员说10分钟可以改好然后我13:45到店竟然还是没开始改我查看后发现店里也没有几件裤子需要改害得我又要等耽误后续安排这家店好像不太重视客户的时间,0
今天在优衣库逛街 给我老婆挑选衣服 员工张晓玲 给我推荐了尺码和搭配 发给老婆看 她也很满意 还给我推荐了门店自提 让下单更方便了 很好,1
门店自提真的很划算  省了一百多块钱  又可以买一件了,1
优衣库门店自提的服务好好啊太贴心啦,1
欧克克克在实体店试了之后下单自提的,1
很喜欢欣都龙城优衣库的衣服优衣库的销售渠道种类多样店员杨春雪推荐了网上下单门店自提很方便还有很多优惠,1
最大的不满意其实不在于实体店的某个店员主要是线上的活动跟实体店的安排对一些上了年纪的人并不方便店面里又没有明显的介绍另外线上的活动折扣较大但是没有所有的版型以及色号更夸张的是同样价格的开预售要十二月十号才能提货秋款变冬款还没有价格优惠线上的活动太垃圾了收银处排队一直在教导怎么使用线上活动什么衣服又没了什么时候来取货店里信号又不是很好本来是想购买其他产品的结果被复杂的过程跟排队消磨了直接放弃购买只买了妈妈需要的东西,0
非常满意 蒋威的服务很好 推荐门店自提 不错哦,1
门店自提的退货操作太尴尬了在门店试穿后当场退还给店里的是根据退货说明操作的但是优衣库旗舰店拒绝退款因为没有物流信息说没收到货幸好选择了淘宝介入信誉良好才成功退款大家谨慎选择门店自提,0
拍了2件门店自提结果只有一件衣服还可以就是店家的库存不知道则么做的没货居然还显示有货希望以后不要发生这种情况,0
低效冷漠漏洞百出的自提服务体验感觉店里都是新员工对工作流程太生疏员工之间也缺少沟通协调,0
实体店自提的很方便,1
吳恩宇告訴我可以門店自提服務態度很好員工很熱情下次還會來優衣庫的,1
门店自提的16554有小肚子换成了16066A臀围合适腰围有余地64a的也能穿但是喜欢稍微宽松的裤型挺好,1
衣服很厚实29元门店自提而且不需要运费这种新型购物方式我很喜欢,1
优衣库收银员潘玉册服务态度热情亲切热情推荐门店自提价格经济实惠,1
店铺里面有满300送u型枕的活动老公昨天去买了400多商品没有收到今天同样买了400多买单前问了店员是否送枕头说满300送付完款以后又说因为用了门店自提优惠券所以不能用但是我想说的是即使用了门店自提我的消费金额还是300 再说不能送应该提前告知顾客吧还有旁边都有送新春红包的也没给顾客送难道什么活动优惠都需要顾客去问吗如果顾客不问是不是就不给那准备的礼品请问是留给谁留给店员吗,0
